status_conta,duracao_meses,historico_credito,proposito,valor_credito,poupanca,tempo_emprego,taxa_parcela,status_sexo,outros_devedores,residencia_desde,propriedades,idade,outros_planos_parcelas,moradia,creditos_existentes,emprego,dependentes,telefone,trabalhador_estrangeiro,target
A14,0.1176470588235294,A32,A49,0.0710905689446462,A61,A74,2,A93,A101,4,A123,0.30357142857142855,A143,A152,1,A173,1,A192,A201,0
A14,0.20588235294117646,A34,A41,0.19808517662594918,A61,A74,3,A93,A101,1,A123,0.14285714285714285,A143,A152,2,A173,1,A191,A201,0
A11,0.20588235294117646,A32,A42,0.1870804445911742,A61,A72,1,A92,A101,4,A123,0.0535714285714286,A143,A151,1,A173,1,A191,A201,0
A11,0.47058823529411764,A32,A42,0.17585561791570375,A61,A75,4,A93,A101,2,A123,0.41071428571428575,A143,A152,1,A173,2,A191,A201,1
A12,0.20588235294117646,A32,A42,0.1513700891383295,A61,A74,2,A92,A101,4,A121,0.37499999999999994,A143,A151,1,A173,1,A191,A201,0
A14,0.47058823529411764,A32,A40,0.15566193463189174,A65,A73,4,A93,A101,4,A121,0.30357142857142855,A143,A152,1,A173,1,A191,A201,0
A14,0.20588235294117646,A34,A43,0.32023770221195114,A61,A75,3,A93,A101,4,A123,0.25000000000000006,A143,A152,2,A173,1,A192,A201,0
A14,0.08823529411764706,A34,A42,0.10432485968966655,A61,A72,1,A92,A101,3,A121,0.07142857142857145,A143,A151,2,A173,1,A191,A201,0
A14,0.8235294117647058,A34,A40,0.7431495543083525,A65,A75,2,A93,A101,4,A124,0.7857142857142858,A141,A153,1,A174,1,A192,A201,0
A12,0.8235294117647058,A31,A410,0.799603829646748,A62,A75,3,A92,A101,4,A124,0.7321428571428572,A141,A153,2,A174,1,A192,A201,1
A11,0.6470588235294117,A31,A49,0.4091009133927589,A61,A74,2,A92,A103,4,A123,0.32142857142857145,A143,A151,1,A173,1,A191,A201,1
A14,0.20588235294117646,A33,A43,0.11389897655992078,A61,A71,2,A94,A101,3,A121,0.26785714285714285,A143,A152,2,A173,1,A191,A201,0
A14,0.044117647058823525,A33,A43,0.03279410146362936,A65,A75,3,A93,A101,4,A124,0.30357142857142855,A143,A153,1,A173,1,A191,A201,0
A12,0.47058823529411764,A32,A40,0.7740728513260702,A61,A75,4,A93,A101,2,A124,0.6785714285714286,A143,A153,1,A174,1,A192,A201,1
A14,0.029411764705882346,A34,A40,0.0061626499394739735,A62,A73,4,A92,A101,4,A123,0.5892857142857142,A143,A152,2,A172,1,A191,A201,0
A11,0.23529411764705882,A32,A42,0.10795642126114229,A65,A74,4,A93,A101,4,A123,0.35714285714285715,A143,A152,1,A173,1,A192,A201,0
A12,0.20588235294117646,A32,A41,0.7002310993727302,A61,A71,3,A92,A101,4,A124,0.33928571428571425,A143,A153,1,A174,1,A192,A201,1
A14,0.2647058823529412,A32,A40,0.05683944095961263,A65,A74,4,A92,A101,4,A122,0.10714285714285715,A143,A151,1,A173,1,A191,A201,0
A13,0.1176470588235294,A32,A40,0.05942555298778475,A61,A72,4,A93,A101,1,A121,0.125,A143,A152,1,A173,1,A191,A201,0
A14,0.38235294117647056,A33,A49,0.2213051612193243,A62,A73,2,A93,A101,2,A122,0.125,A143,A152,2,A172,1,A191,A201,0
A14,0.20588235294117646,A34,A43,0.10938703642566304,A61,A73,2,A92,A101,1,A123,0.10714285714285715,A143,A152,2,A173,1,A191,A201,0
A14,0.20588235294117646,A32,A43,0.0482007263123143,A65,A72,4,A92,A101,2,A121,0.035714285714285754,A143,A151,1,A173,1,A192,A201,0
A12,0.20588235294117646,A34,A42,0.39198855507868385,A61,A71,4,A93,A101,4,A122,0.37499999999999994,A142,A152,2,A174,1,A192,A201,0
A12,0.16176470588235292,A34,A49,0.114229118520964,A63,A73,2,A93,A101,4,A123,0.14285714285714285,A141,A152,1,A173,1,A191,A201,0
A14,0.07352941176470588,A32,A49,0.06597336854847584,A61,A74,3,A92,A101,2,A123,0.14285714285714285,A143,A152,2,A173,1,A191,A201,0
A14,0.20588235294117646,A32,A40,0.08638714647298339,A61,A73,2,A94,A101,2,A122,0.19642857142857145,A143,A152,1,A174,1,A192,A201,0
A12,0.1176470588235294,A32,A42,0.040332342907450205,A64,A72,1,A92,A101,4,A121,0.0,A143,A151,1,A172,1,A191,A201,0
A11,0.47058823529411764,A32,A40,0.16501595686145043,A61,A74,2,A93,A101,4,A124,0.35714285714285715,A141,A153,1,A174,2,A192,A201,0
A11,0.029411764705882346,A34,A43,0.09392538791680423,A61,A74,1,A92,A101,4,A123,0.21428571428571425,A143,A152,1,A173,1,A191,A201,0
A14,0.07352941176470588,A34,A42,0.11863101133487398,A61,A71,2,A93,A101,3,A123,0.21428571428571425,A143,A152,1,A174,1,A191,A201,0
A12,0.5147058823529411,A33,A46,0.6333223286012986,A62,A74,2,A93,A101,3,A124,0.23214285714285715,A143,A151,1,A173,1,A192,A201,0
A11,0.1176470588235294,A32,A42,0.12809508088478047,A61,A71,3,A92,A101,4,A124,0.6428571428571428,A143,A153,1,A174,1,A191,A201,0
A11,0.47058823529411764,A34,A42,0.11543963904478925,A61,A73,3,A94,A101,2,A122,0.48214285714285715,A143,A152,2,A173,1,A192,A201,0
A12,0.1176470588235294,A32,A40,0.05353802134918015,A61,A75,1,A91,A101,1,A121,0.48214285714285715,A143,A151,2,A173,1,A191,A201,1
A14,0.2941176470588235,A34,A43,0.06965995378012545,A64,A73,4,A92,A101,1,A121,0.42857142857142855,A143,A152,2,A172,1,A191,A201,0
A14,0.20588235294117646,A32,A43,0.06729393639264884,A61,A72,3,A94,A101,4,A121,0.35714285714285715,A143,A152,1,A173,1,A192,A201,0
A12,0.20588235294117646,A34,A49,0.090073731704633,A65,A73,4,A94,A101,4,A121,0.16071428571428575,A141,A152,2,A173,1,A191,A201,0
A14,0.2941176470588235,A33,A49,0.4620886981402003,A61,A72,2,A93,A101,2,A123,0.14285714285714285,A141,A152,2,A173,1,A192,A201,1
A14,0.14705882352941174,A33,A40,0.030373060415978873,A61,A73,4,A93,A101,2,A123,0.14285714285714285,A143,A152,2,A172,1,A191,A201,0
A12,0.20588235294117646,A33,A40,0.14575767580059426,A65,A75,4,A93,A101,4,A123,0.42857142857142855,A143,A152,1,A173,2,A191,A201,0
A12,0.2941176470588235,A32,A43,0.09843732805106195,A61,A72,1,A94,A101,1,A122,0.0535714285714286,A143,A152,1,A173,1,A192,A201,1
A14,0.2941176470588235,A34,A41,0.10713106635853417,A65,A74,4,A93,A101,4,A123,0.42857142857142855,A143,A152,2,A173,2,A192,A201,0
A11,0.16176470588235292,A32,A43,0.04418399911962144,A61,A72,4,A94,A101,2,A121,0.14285714285714285,A143,A152,1,A173,1,A191,A202,0
A14,0.2941176470588235,A32,A43,0.16424562561901618,A63,A75,3,A91,A101,2,A123,0.125,A143,A152,1,A174,1,A192,A201,0
A13,0.1176470588235294,A34,A40,0.03791130185979971,A63,A74,4,A94,A101,2,A121,0.16071428571428575,A143,A152,3,A173,1,A192,A201,1
A12,0.2941176470588235,A32,A43,0.09447562451854297,A61,A75,4,A92,A101,4,A123,0.01785714285714285,A143,A152,1,A173,1,A192,A201,0
A14,0.4264705882352941,A34,A41,0.385330692197645,A61,A74,3,A93,A101,2,A123,0.28571428571428575,A143,A152,2,A174,1,A192,A201,0
A14,0.1176470588235294,A34,A49,0.11235831407505227,A61,A71,4,A93,A101,2,A123,0.41071428571428575,A142,A152,2,A174,1,A192,A201,1
A14,0.08823529411764706,A32,A40,0.07411687025420931,A63,A73,3,A93,A101,2,A124,0.37499999999999994,A143,A151,1,A172,2,A191,A202,0
A11,0.2941176470588235,A32,A40,0.062231759656652355,A65,A73,4,A92,A101,2,A122,0.28571428571428575,A143,A152,1,A173,1,A191,A201,1
A14,0.47058823529411764,A34,A41,0.3076923076923077,A61,A75,2,A93,A101,2,A122,0.28571428571428575,A143,A152,2,A173,2,A192,A201,0
A11,0.1176470588235294,A32,A40,0.12815010454495435,A61,A72,4,A93,A101,1,A121,0.25000000000000006,A143,A152,1,A172,2,A191,A201,1
A11,0.20588235294117646,A33,A46,0.45234951028942444,A65,A73,1,A92,A101,2,A123,0.07142857142857145,A143,A151,2,A173,1,A192,A201,0
A14,0.25,A32,A40,0.13931990756025092,A63,A74,1,A92,A101,2,A123,0.21428571428571425,A141,A152,1,A174,1,A191,A201,0
A12,0.20588235294117646,A32,A40,0.04357873885770881,A65,A73,4,A92,A101,2,A122,0.25000000000000006,A143,A152,1,A173,1,A191,A201,1
A14,0.16176470588235292,A32,A40,0.16154946627049632,A64,A74,2,A92,A101,3,A123,0.01785714285714285,A143,A151,1,A173,1,A191,A201,0
A12,0.1176470588235294,A32,A41,0.09783206778914934,A65,A73,4,A93,A101,2,A123,0.19642857142857145,A143,A152,1,A173,1,A191,A201,0
A12,0.1176470588235294,A34,A40,0.03895675140310334,A61,A74,2,A93,A101,3,A121,0.49999999999999994,A143,A152,2,A172,2,A191,A201,0
A14,0.25,A33,A42,0.07378672829316606,A62,A74,4,A93,A101,3,A121,0.26785714285714285,A143,A152,2,A174,1,A191,A201,0
A12,0.1176470588235294,A32,A42,0.13821943435677342,A65,A75,1,A92,A101,2,A122,0.10714285714285715,A141,A152,1,A173,1,A192,A201,1
A12,0.20588235294117646,A32,A41,0.1391548365797293,A61,A73,1,A94,A101,3,A123,0.035714285714285754,A143,A151,1,A173,1,A192,A201,0
A14,0.3529411764705882,A34,A43,0.1371739848134698,A61,A75,4,A93,A101,2,A123,0.17857142857142855,A143,A152,2,A173,1,A191,A201,0
A14,0.20588235294117646,A34,A43,0.049466270496313414,A64,A73,4,A93,A101,3,A121,0.48214285714285715,A143,A152,2,A173,1,A191,A201,0
A14,0.07352941176470588,A32,A42,0.05849015076482887,A61,A75,1,A93,A101,4,A123,0.01785714285714285,A143,A152,1,A173,1,A191,A201,0
A11,0.20588235294117646,A34,A45,0.05172224056344228,A61,A71,2,A92,A101,4,A124,0.6428571428571428,A143,A153,3,A171,2,A191,A201,1
A14,0.01470588235294118,A32,A49,0.1759656652360515,A61,A74,1,A93,A101,4,A121,0.9821428571428572,A143,A152,1,A172,1,A191,A201,0
A12,0.2941176470588235,A32,A410,0.6095521074061846,A61,A73,2,A93,A102,3,A123,0.17857142857142855,A141,A152,2,A174,1,A192,A201,1
A11,0.029411764705882346,A34,A42,0.08924837680202487,A61,A71,4,A93,A101,4,A124,0.30357142857142855,A143,A153,3,A174,1,A192,A201,0
A14,0.2941176470588235,A34,A45,0.09948277759436558,A61,A73,4,A91,A101,2,A121,0.25000000000000006,A143,A152,2,A173,1,A192,A201,0
A11,0.07352941176470588,A32,A42,0.1037746230879278,A61,A73,3,A93,A101,2,A121,0.10714285714285715,A143,A152,1,A173,1,A191,A201,0
A12,0.1176470588235294,A32,A43,0.06789919665456146,A65,A73,2,A94,A101,1,A121,0.10714285714285715,A143,A152,1,A173,1,A192,A201,1
A14,0.029411764705882346,A32,A45,0.022559700671288655,A63,A74,2,A94,A101,4,A121,0.07142857142857145,A143,A151,1,A172,1,A191,A201,0
A14,0.2941176470588235,A34,A40,0.05705953560030813,A64,A75,4,A92,A101,4,A121,0.32142857142857145,A143,A152,2,A173,1,A192,A201,0
A11,0.5588235294117647,A34,A45,0.17299438758666227,A61,A71,4,A93,A102,4,A123,0.8214285714285714,A143,A152,2,A171,1,A191,A201,0
A13,0.1176470588235294,A31,A49,0.019753494002421042,A61,A72,4,A92,A101,1,A121,0.125,A143,A152,1,A171,1,A191,A201,1
A14,0.1176470588235294,A32,A40,0.08990866072411137,A61,A75,4,A93,A101,4,A123,0.35714285714285715,A143,A152,1,A174,1,A192,A201,0
A11,0.1176470588235294,A32,A42,0.07538241443820842,A61,A73,2,A92,A102,3,A122,0.19642857142857145,A143,A152,1,A173,1,A191,A201,0
A12,0.23529411764705882,A33,A410,0.13090128755364808,A61,A73,2,A93,A101,3,A123,0.17857142857142855,A141,A152,2,A173,1,A192,A201,0
A14,0.1176470588235294,A32,A46,0.02580609662154727,A61,A75,4,A93,A101,4,A123,0.39285714285714285,A141,A152,1,A172,2,A191,A201,1
A12,0.6470588235294117,A34,A42,0.2666446572025971,A61,A73,2,A92,A101,3,A123,0.19642857142857145,A143,A152,1,A174,1,A192,A201,1
A14,0.07352941176470588,A34,A46,0.05469351821283151,A65,A75,4,A92,A101,4,A122,0.39285714285714285,A143,A151,2,A172,1,A191,A201,0
A11,0.47058823529411764,A32,A40,0.08759766699680863,A61,A72,4,A92,A101,4,A123,0.26785714285714285,A143,A152,1,A173,1,A192,A201,1
A12,0.044117647058823525,A32,A43,0.12798503356443272,A61,A73,2,A93,A103,2,A121,0.28571428571428575,A143,A152,1,A173,1,A191,A201,0
A13,0.1176470588235294,A32,A42,0.06459777704412897,A65,A75,3,A92,A101,4,A121,0.6428571428571428,A143,A152,1,A174,1,A192,A201,0
A12,0.16176470588235292,A33,A45,0.06943985913942995,A64,A73,3,A94,A101,3,A122,0.75,A142,A152,2,A173,1,A191,A201,1
A14,0.47058823529411764,A34,A41,0.594475624518543,A65,A73,4,A93,A101,2,A123,0.19642857142857145,A143,A152,1,A174,1,A192,A201,0
A14,0.029411764705882346,A32,A43,0.014746340926598437,A61,A73,3,A92,A101,1,A121,0.17857142857142855,A143,A152,1,A173,1,A191,A201,0
A14,0.1176470588235294,A30,A42,0.1380543633762518,A61,A75,2,A93,A101,4,A122,0.26785714285714285,A143,A152,2,A173,1,A191,A201,0
A14,0.2941176470588235,A32,A41,0.13315725762077696,A61,A75,4,A93,A101,4,A123,0.28571428571428575,A143,A152,1,A174,1,A192,A201,0
A11,0.2941176470588235,A32,A40,0.2512930560140861,A61,A74,2,A93,A102,3,A122,0.21428571428571425,A143,A152,1,A173,1,A192,A201,1
A14,0.2941176470588235,A32,A41,0.1336524705623418,A61,A72,4,A92,A101,1,A124,0.17857142857142855,A143,A152,1,A174,1,A192,A201,0
A11,0.10294117647058824,A34,A40,0.2011114779355123,A61,A73,2,A93,A101,2,A121,0.30357142857142855,A143,A151,2,A173,2,A191,A201,0
A11,0.1176470588235294,A32,A41,0.17255419830527127,A61,A75,3,A93,A101,4,A124,0.28571428571428575,A143,A153,1,A173,1,A192,A201,1
A11,0.029411764705882346,A32,A44,0.005117200396170352,A61,A72,4,A92,A101,1,A121,0.14285714285714285,A143,A152,1,A173,1,A191,A201,0
A14,0.20588235294117646,A32,A43,0.239022779795312,A61,A72,3,A93,A101,2,A123,0.23214285714285715,A143,A152,1,A173,1,A192,A201,0
A11,0.47058823529411764,A32,A42,0.18542973478595798,A61,A73,1,A93,A103,2,A122,0.32142857142857145,A143,A152,1,A173,2,A191,A201,0
A11,0.16176470588235292,A32,A40,0.08093980411576977,A61,A72,2,A93,A101,3,A121,0.30357142857142855,A143,A152,1,A173,1,A191,A201,0
A12,0.1176470588235294,A32,A42,0.1522504677011115,A61,A72,3,A92,A101,1,A121,0.26785714285714285,A143,A151,1,A174,1,A191,A201,0
A12,0.1176470588235294,A32,A48,0.027731924727632886,A65,A75,4,A93,A101,4,A122,0.33928571428571425,A143,A152,2,A173,1,A191,A201,0
A14,0.20588235294117646,A32,A49,0.0935402222955871,A61,A74,4,A93,A101,1,A123,0.26785714285714285,A142,A152,2,A173,1,A192,A201,0
A11,0.2941176470588235,A32,A41,0.14713326730494114,A61,A73,3,A93,A103,4,A124,0.7857142857142858,A141,A152,1,A173,2,A192,A201,0
A11,0.2941176470588235,A33,A43,0.07752833718498954,A61,A72,4,A92,A101,2,A123,0.17857142857142855,A143,A151,1,A172,1,A192,A201,1
A14,0.6470588235294117,A33,A43,0.3845053372950369,A65,A75,3,A93,A101,3,A123,0.23214285714285715,A141,A152,2,A173,2,A191,A201,0
A14,0.4264705882352941,A33,A49,0.13832948167712117,A61,A73,2,A92,A101,2,A123,0.125,A143,A152,2,A173,1,A192,A201,0
A14,0.2941176470588235,A33,A41,0.24369979091009136,A61,A74,3,A93,A101,3,A123,0.28571428571428575,A143,A152,2,A172,1,A192,A201,0
A12,0.2941176470588235,A32,A43,0.15637724221415208,A62,A72,3,A94,A101,2,A123,0.0535714285714286,A143,A151,1,A173,1,A192,A201,1
A11,0.029411764705882346,A32,A46,0.010894684714427203,A61,A72,4,A92,A101,4,A122,0.07142857142857145,A143,A152,1,A173,1,A191,A201,1
A11,0.07352941176470588,A32,A40,0.022229558710245404,A61,A73,4,A93,A101,3,A123,0.16071428571428575,A143,A152,1,A172,1,A191,A201,1
A14,0.029411764705882346,A32,A48,0.05436337625178826,A65,A71,4,A93,A101,4,A122,0.30357142857142855,A143,A152,1,A174,2,A192,A201,0
A12,0.20588235294117646,A34,A43,0.05474854187300539,A61,A73,4,A94,A101,2,A123,0.25000000000000006,A143,A152,1,A173,1,A191,A201,1
A11,0.20588235294117646,A30,A42,0.15758776273797734,A61,A72,1,A92,A101,4,A122,0.125,A143,A151,1,A173,1,A191,A201,1
A14,0.5147058823529411,A32,A41,0.1275998679432156,A63,A73,4,A93,A101,4,A123,0.0892857142857143,A143,A152,1,A173,1,A191,A201,0
A13,0.2941176470588235,A32,A43,0.2697259821723341,A61,A74,4,A93,A101,2,A123,0.10714285714285715,A141,A152,1,A173,1,A191,A201,0
A12,0.1176470588235294,A32,A49,0.04330362055683944,A62,A74,3,A93,A101,4,A121,0.35714285714285715,A143,A152,1,A172,1,A191,A201,0
A11,0.16176470588235292,A34,A42,0.0675690546935182,A61,A75,4,A93,A101,4,A123,0.44642857142857145,A143,A152,2,A173,2,A192,A201,0
A12,0.1176470588235294,A34,A43,0.18284362275778587,A61,A73,1,A92,A101,1,A121,0.07142857142857145,A143,A152,1,A172,1,A191,A201,0
A12,0.2941176470588235,A32,A40,0.052327500825354895,A61,A72,4,A93,A101,1,A122,0.125,A143,A152,1,A173,1,A191,A201,0
A11,0.38235294117647056,A32,A42,0.18553978210630573,A64,A75,4,A92,A101,4,A122,0.6785714285714286,A143,A151,2,A173,1,A192,A201,0
A14,0.16176470588235292,A33,A42,0.03906679872345109,A64,A74,3,A92,A101,2,A122,0.19642857142857145,A143,A152,2,A173,1,A191,A201,0
A14,0.1176470588235294,A34,A40,0.05023660173874765,A63,A73,4,A93,A101,4,A121,0.44642857142857145,A143,A152,1,A173,1,A192,A201,0
A12,0.029411764705882346,A33,A40,0.052767690106745896,A61,A71,4,A93,A101,4,A122,0.49999999999999994,A143,A152,1,A174,1,A192,A201,1
A14,0.1176470588235294,A32,A43,0.15555188731154398,A61,A73,2,A93,A101,4,A123,0.5892857142857142,A143,A152,1,A173,1,A192,A201,0
A14,0.2941176470588235,A32,A40,0.19296797622977882,A61,A75,4,A92,A102,4,A124,0.7678571428571428,A143,A153,1,A173,1,A192,A201,0
A14,0.08823529411764706,A32,A40,0.06426763508308572,A62,A73,3,A93,A101,2,A121,0.28571428571428575,A143,A151,1,A172,1,A191,A202,0
A14,0.029411764705882346,A32,A40,0.17981732144822274,A61,A73,2,A93,A103,3,A122,0.125,A143,A151,1,A173,1,A191,A201,0
A14,0.1176470588235294,A34,A43,0.0926598437328051,A61,A75,2,A93,A101,2,A124,0.125,A143,A152,2,A173,1,A191,A201,0
A12,0.338235294117647,A30,A49,0.4439308902828216,A61,A75,2,A92,A101,4,A124,0.41071428571428575,A143,A153,2,A174,1,A192,A201,1
A14,0.029411764705882346,A34,A43,0.05430835259161439,A62,A73,1,A92,A101,1,A122,0.14285714285714285,A143,A152,2,A173,1,A191,A201,0
A12,0.029411764705882346,A32,A43,0.0064927919005172245,A65,A75,4,A93,A101,4,A122,0.33928571428571425,A143,A152,1,A173,1,A191,A201,0
A11,0.1176470588235294,A34,A40,0.10300429184549356,A61,A73,3,A93,A101,2,A121,0.35714285714285715,A143,A151,2,A172,2,A191,A202,0
A11,0.2941176470588235,A32,A42,0.15109497083746012,A65,A73,2,A94,A101,4,A123,0.01785714285714285,A143,A152,1,A173,1,A191,A201,1
A12,0.47058823529411764,A32,A42,0.48332783096731596,A62,A72,4,A93,A102,1,A124,0.17857142857142855,A143,A151,1,A174,1,A192,A201,1
A14,0.2941176470588235,A34,A42,0.0734565863321228,A61,A74,4,A93,A101,3,A122,0.37499999999999994,A143,A152,2,A173,1,A191,A201,0
A12,0.20588235294117646,A32,A43,0.05782986684274238,A61,A75,4,A94,A103,2,A121,0.23214285714285715,A143,A152,1,A172,1,A191,A201,0
A13,0.029411764705882346,A34,A40,0.05904038736656762,A62,A75,2,A91,A101,4,A123,0.16071428571428575,A143,A152,2,A173,2,A192,A201,0
A11,0.2941176470588235,A32,A40,0.15808297567954221,A61,A72,4,A92,A101,1,A122,0.14285714285714285,A143,A152,1,A173,1,A191,A201,1
A11,0.47058823529411764,A32,A41,0.2884890502916254,A61,A75,2,A93,A101,4,A124,0.41071428571428575,A143,A153,1,A173,2,A191,A201,0
A13,0.07352941176470588,A32,A43,0.0482007263123143,A62,A75,2,A91,A101,4,A121,0.5357142857142858,A143,A152,1,A173,1,A191,A201,0
A12,0.2941176470588235,A34,A43,0.05315285572796302,A62,A72,4,A93,A101,4,A124,0.33928571428571425,A141,A152,2,A173,2,A191,A201,1
A11,0.2941176470588235,A32,A40,0.052657642786398146,A61,A72,4,A92,A101,4,A122,0.0892857142857143,A143,A151,1,A173,1,A191,A201,1
A14,0.08823529411764706,A32,A40,0.05827005612413337,A65,A73,4,A93,A103,4,A122,0.14285714285714285,A143,A152,1,A172,1,A191,A201,1
A13,0.16176470588235292,A34,A41,0.11609992296687575,A63,A73,2,A93,A101,2,A123,0.30357142857142855,A143,A152,1,A173,1,A192,A201,0
A12,0.16176470588235292,A31,A40,0.3631561571475735,A62,A71,1,A93,A101,2,A122,0.26785714285714285,A143,A152,1,A174,2,A192,A201,1
A14,0.2941176470588235,A32,A43,0.06399251678221635,A61,A73,4,A94,A101,2,A122,0.16071428571428575,A143,A152,1,A173,1,A191,A201,0
A14,0.5147058823529411,A32,A41,0.4587872785297678,A62,A75,4,A93,A101,2,A123,0.46428571428571425,A143,A152,1,A174,1,A192,A201,0
A11,0.1176470588235294,A32,A40,0.028007043028502255,A61,A74,4,A93,A101,2,A121,0.125,A143,A152,1,A173,1,A191,A201,1
A14,0.47058823529411764,A32,A41,0.24408495653130846,A61,A73,2,A93,A101,2,A124,0.23214285714285715,A143,A153,1,A174,1,A192,A201,0
A13,0.16176470588235292,A32,A49,0.1340926598437328,A61,A74,2,A93,A101,4,A122,0.125,A143,A151,1,A173,1,A192,A201,0
A12,0.1176470588235294,A33,A43,0.018432926158248045,A61,A73,4,A94,A102,4,A121,0.01785714285714285,A143,A151,2,A173,1,A191,A201,0
A14,0.2941176470588235,A32,A40,0.1103224386486189,A65,A72,4,A93,A101,1,A122,0.625,A143,A152,1,A173,1,A191,A201,0
A11,0.029411764705882346,A34,A40,0.019753494002421042,A61,A74,4,A92,A101,3,A122,0.32142857142857145,A143,A152,2,A173,1,A191,A202,0
A11,0.029411764705882346,A34,A40,0.061131286453174866,A61,A72,2,A93,A101,4,A121,0.37499999999999994,A143,A152,1,A172,2,A191,A202,0
A14,0.47058823529411764,A34,A42,0.37839771101573677,A61,A72,2,A92,A101,4,A122,0.07142857142857145,A143,A151,2,A173,1,A192,A201,1
A11,0.029411764705882346,A32,A40,0.052437548145702645,A62,A75,3,A93,A101,2,A122,0.42857142857142855,A143,A152,1,A173,1,A192,A201,0
A14,0.029411764705882346,A34,A43,0.024760647078243648,A65,A75,4,A93,A101,4,A124,0.30357142857142855,A143,A153,2,A173,1,A191,A201,0
A14,0.2941176470588235,A34,A45,0.28925938153405967,A61,A75,3,A93,A101,4,A124,0.44642857142857145,A143,A153,2,A173,1,A191,A201,0
A11,0.20588235294117646,A32,A43,0.16176956091119182,A61,A73,2,A92,A101,2,A121,0.0892857142857143,A143,A152,1,A173,1,A191,A201,1
A11,0.6470588235294117,A30,A42,0.37795752173434577,A61,A73,3,A93,A101,4,A124,0.6071428571428572,A143,A153,2,A173,2,A191,A201,1
A14,0.2941176470588235,A32,A41,0.1781666116430065,A62,A74,3,A92,A101,4,A123,0.07142857142857145,A143,A152,1,A173,1,A191,A201,0
A12,0.20588235294117646,A32,A43,0.04748541873005392,A61,A73,4,A92,A103,4,A121,0.125,A143,A152,1,A172,2,A191,A201,0
A12,0.32352941176470584,A32,A41,0.42456256190161773,A61,A72,2,A93,A101,3,A123,0.19642857142857145,A143,A152,2,A173,1,A191,A201,0
A14,0.16176470588235292,A34,A46,0.07054033234290745,A62,A73,4,A92,A101,3,A123,0.21428571428571425,A143,A152,1,A173,1,A191,A201,0
A14,0.0,A34,A43,0.06894464619786508,A61,A74,2,A93,A101,1,A121,0.41071428571428575,A143,A152,2,A172,2,A191,A201,0
A11,0.47058823529411764,A32,A43,0.11290855067679102,A61,A73,4,A91,A101,4,A123,0.21428571428571425,A143,A151,1,A173,1,A191,A201,1
A11,0.029411764705882346,A32,A40,0.022669747991636405,A61,A72,3,A93,A101,4,A121,0.39285714285714285,A143,A152,1,A172,2,A192,A201,0
A12,0.47058823529411764,A32,A46,0.11131286453174864,A61,A74,3,A93,A101,1,A123,0.23214285714285715,A143,A152,2,A173,2,A191,A201,0
A12,0.16176470588235292,A32,A40,0.13101133487399583,A62,A73,2,A92,A101,4,A123,0.16071428571428575,A143,A151,2,A173,1,A192,A201,1
A14,0.1176470588235294,A33,A41,0.06894464619786508,A61,A73,4,A94,A101,4,A121,0.39285714285714285,A143,A151,1,A173,1,A191,A201,0
A14,0.2941176470588235,A32,A43,0.05838010344448112,A62,A74,4,A94,A101,3,A122,0.125,A143,A152,1,A173,1,A192,A201,0
A14,0.2941176470588235,A32,A43,0.15709254979641246,A65,A72,4,A93,A101,2,A123,0.10714285714285715,A143,A152,2,A173,1,A191,A201,0
A13,0.25,A34,A46,0.1138439528997469,A61,A72,2,A91,A101,1,A123,0.25000000000000006,A143,A151,1,A173,1,A191,A201,1
A11,0.029411764705882346,A32,A40,0.06184659403543523,A65,A71,4,A92,A101,3,A122,1.0,A143,A152,1,A174,1,A192,A201,0
A12,0.20588235294117646,A34,A42,0.18498954550456698,A61,A75,3,A92,A101,4,A122,0.32142857142857145,A143,A152,1,A173,1,A192,A201,0
A11,0.6470588235294117,A32,A40,0.41339275888632115,A61,A75,4,A93,A101,4,A124,0.41071428571428575,A141,A153,1,A174,1,A191,A201,1
A13,0.20588235294117646,A32,A42,0.15401122482667548,A61,A72,1,A92,A101,1,A122,0.46428571428571425,A142,A152,1,A172,1,A191,A201,0
A12,0.1176470588235294,A32,A43,0.0706503796632552,A61,A72,1,A94,A101,1,A121,0.07142857142857145,A143,A151,1,A173,1,A191,A201,1
A14,0.2941176470588235,A33,A40,0.09805216242984482,A61,A75,4,A93,A101,4,A124,0.7321428571428572,A143,A153,2,A173,1,A192,A201,0
A11,0.38235294117647056,A32,A42,0.33564432706063607,A65,A75,4,A93,A101,4,A122,0.21428571428571425,A143,A152,1,A173,1,A191,A201,1
A13,0.20588235294117646,A32,A42,0.14383184769450866,A61,A73,2,A93,A101,1,A121,0.26785714285714285,A143,A152,1,A172,2,A191,A201,1
A14,0.1176470588235294,A34,A40,0.05529877847474414,A61,A75,4,A93,A101,4,A121,0.75,A143,A152,2,A172,1,A191,A201,0
A11,0.2941176470588235,A33,A40,0.059590623968306375,A61,A71,4,A93,A101,2,A121,0.42857142857142855,A143,A153,2,A173,2,A191,A201,1
A14,0.2941176470588235,A34,A40,0.09750192582810609,A61,A73,4,A92,A101,4,A123,0.32142857142857145,A143,A152,1,A173,1,A192,A201,0
A14,0.2941176470588235,A32,A43,0.07164080554638494,A61,A74,3,A93,A101,1,A123,0.23214285714285715,A141,A152,1,A173,2,A191,A201,0
A11,0.1176470588235294,A31,A43,0.020688896225376913,A61,A73,4,A92,A101,4,A121,0.0892857142857143,A141,A152,1,A172,1,A191,A201,1
